# File modified by Jason Curtis:
#   - certain columns were removed, others renamed
#   - the row with the column names is no longer commented out so that the names can be read properly.
#
# Original File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Tue Dec  7 06:20:02 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries
# Kind of output: isochrone tables
log_Age Initial_Mass Mass log_Lum log_Temp log_g label Gmag G_BPmag G_RPmag
8.74002 2.8318345547 1.316 3.974 3.339 -1.109 8 -0.69 1.83 -2.209
8.74002 2.8318376541 1.3 4.004 3.3295 -1.182 8 -0.534 2.043 -2.077
8.74002 2.8318414688 1.278 4.059 3.3138 -1.308 8 -1.794 0.512 -3.216
8.74002 2.831846714 1.251 4.106 3.2997 -1.42 8 -1.672 0.691 -3.12
8.74002 2.8318529129 1.218 4.134 3.2901 -1.497 8 -1.922 0.397 -3.351
8.74002 2.8318605423 1.181 4.146 3.2854 -1.543 8 -2.102 0.181 -3.514
8.74002 2.8318693638 1.138 4.15 3.285 -1.564 8 -2.322 -0.089 -3.709
8.74002 2.8318796158 1.09 4.15 3.2891 -1.567 8 -2.556 -0.381 -3.917
8.74002 2.8318798542 1.089 4.304 3.2514 -1.871 8 -2.919 -0.738 -4.282
8.74002 2.831880331 1.086 4.206 3.2747 -1.681 8 -2.706 -0.533 -4.065
8.74002 2.8318815231 1.081 4.092 3.3012 -1.463 8 -2.668 -0.554 -3.998
8.74002 2.8318834305 1.072 3.976 3.3269 -1.249 8 0.295 3.054 -1.326
8.74002 2.8318862915 1.059 4.006 3.3173 -1.322 8 -2.812 -0.785 -4.1
8.74002 2.8318901062 1.042 4.06 3.3026 -1.442 8 -2.843 -0.791 -4.143
8.74002 2.8318948746 1.021 4.105 3.2918 -1.539 8 -2.946 -0.892 -4.247
8.74002 2.831900835 0.995 4.132 3.2879 -1.592 8 0.511 3.415 -1.169
8.74002 2.8319079876 0.965 4.143 3.2918 -1.602 8 0.081 2.889 -1.56
8.74002 2.8319163322 0.931 4.147 3.3035 -1.574 8 -0.407 2.285 -2.001
8.74002 2.8319261074 0.893 4.147 3.3239 -1.51 8 -0.598 2.049 -2.173
8.74002 2.8319263458 0.893 4.303 3.2957 -1.779 8 -0.786 1.909 -2.381
8.74002 2.8319268227 0.891 4.206 3.313 -1.614 8 -0.723 1.93 -2.3
8.74002 2.8319280148 0.887 4.092 3.3338 -1.419 8 -0.581 2.036 -2.144
8.74002 2.8319296837 0.881 3.975 3.3567 -1.213 8 -0.515 2.048 -2.053
8.74002 2.8319323063 0.873 4.003 3.3539 -1.257 8 -0.602 1.957 -2.138
8.74002 2.8319358826 0.861 4.055 3.3487 -1.335 8 -0.812 1.728 -2.339
8.74002 2.8319404125 0.847 4.096 3.3494 -1.381 8 -1.037 1.473 -2.551
8.74002 2.8319461346 0.83 4.12 3.3607 -1.368 8 -1.26 1.21 -2.756
8.74002 2.8319528103 0.81 4.128 3.386 -1.285 8 -1.747 0.611 -3.193
8.74002 2.8319606781 0.787 4.127 3.4284 -1.127 8 -1.06 1.404 -2.575
8.74002 2.831969738 0.762 4.123 3.4918 -0.884 8 -3.882 -2.443 -5.015
8.74002 2.8320000172 0.738 -9.999 4.0 1.162 9 29.981 29.969 29.987
8.76002 0.0900000036 0.09 -3.302 3.3724 5.135 0 14.979 17.975 13.614
8.76002 0.0987983719 0.099 -3.192 3.3898 5.136 0 14.705 17.702 13.34
8.76002 0.1000000015 0.1 -3.176 3.3923 5.135 0 14.665 17.662 13.3
8.76002 0.1200000122 0.12 -2.945 3.4241 5.11 0 13.997 16.842 12.647
8.76002 0.1289134175 0.129 -2.869 3.4328 5.1 0 13.696 16.361 12.363
8.76002 0.1400000006 0.14 -2.78 3.4432 5.089 0 13.351 15.831 12.04
8.76002 0.140058443 0.14 -2.78 3.4432 5.089 0 13.349 15.829 12.038
8.76002 0.1599999964 0.16 -2.648 3.4565 5.068 0 12.864 15.105 11.584
8.76002 0.1667405814 0.167 -2.611 3.4599 5.063 0 12.732 14.91 11.461
8.76002 0.200000003 0.2 -2.437 3.4751 5.028 0 12.133 14.07 10.902
8.76002 0.25 0.25 -2.236 3.4916 4.99 0 11.463 13.16 10.28
8.76002 0.3000000119 0.3 -2.082 3.5026 4.959 0 10.984 12.556 9.831
8.76002 0.3082464635 0.308 -2.055 3.5043 4.951 0 10.902 12.455 9.753
8.76002 0.3500000238 0.35 -1.934 3.5131 4.92 0 10.53 11.994 9.405
8.76002 0.4000000358 0.4 -1.784 3.5242 4.873 0 10.075 11.439 8.979
8.76002 0.4500000477 0.45 -1.632 3.536 4.819 0 9.62 10.894 8.554
8.76002 0.4957217872 0.496 -1.489 3.5493 4.772 0 9.183 10.365 8.15
8.76002 0.5 0.5 -1.477 3.5505 4.767 0 9.145 10.318 8.114
8.76002 0.5500000119 0.55 -1.316 3.5697 4.725 0 8.627 9.677 7.647
8.76002 0.6000000238 0.6 -1.155 3.5928 4.694 0 8.099 9.025 7.179
8.76002 0.6499999762 0.65 -0.996 3.6185 4.673 0 7.58 8.388 6.723
8.76002 0.7000000477 0.7 -0.843 3.6454 4.66 0 7.069 7.755 6.285
8.76002 0.7038701773 0.704 -0.831 3.6475 4.659 0 7.029 7.706 6.252
8.76002 0.741989255 0.742 -0.72 3.6695 4.658 0 6.653 7.241 5.936
8.76002 0.75 0.75 -0.697 3.674 4.658 0 6.579 7.151 5.874
8.76002 0.8000000119 0.8 -0.567 3.6941 4.637 1 6.186 6.693 5.533
8.76002 0.8500000238 0.85 -0.443 3.7129 4.614 1 5.828 6.281 5.219
8.76002 0.9000000358 0.899 -0.325 3.7301 4.59 1 5.499 5.91 4.927
8.76002 0.9012318254 0.901 -0.322 3.7305 4.589 1 5.491 5.901 4.92
8.76002 0.9500000477 0.95 -0.212 3.7457 4.563 1 5.195 5.567 4.659
8.76002 1.0 1.0 -0.104 3.7598 4.533 1 4.911 5.25 4.408
8.76002 1.0499999523 1.05 0.0 3.7724 4.5 1 4.644 4.953 4.171
8.76002 1.0975587368 1.097 0.096 3.7834 4.468 1 4.403 4.686 3.956
8.76002 1.1000000238 1.099 0.101 3.7839 4.466 1 4.391 4.673 3.946
8.76002 1.1499999762 1.149 0.197 3.7944 4.431 1 4.151 4.41 3.73
8.76002 1.2000000477 1.199 0.29 3.8043 4.396 1 3.92 4.159 3.524
8.76002 1.25 1.25 0.378 3.8136 4.363 1 3.702 3.923 3.328
8.76002 1.2999999523 1.3 0.461 3.8227 4.333 1 3.494 3.699 3.141
8.76002 1.3500001431 1.35 0.541 3.8318 4.307 1 3.297 3.487 2.965
8.76002 1.4000000954 1.4 0.616 3.8412 4.285 1 3.111 3.286 2.801
8.76002 1.4500000477 1.45 0.689 3.8516 4.269 1 2.934 3.093 2.649
8.76002 1.5 1.5 0.758 3.8633 4.261 1 2.765 2.906 2.508
8.76002 1.5377460718 1.538 0.809 3.8727 4.258 1 2.643 2.77 2.408
8.76002 1.5499999523 1.55 0.825 3.8756 4.257 1 2.604 2.727 2.377
8.76002 1.5885285139 1.588 0.875 3.8845 4.254 1 2.486 2.596 2.281
8.76002 1.6000000238 1.6 0.89 3.887 4.252 1 2.451 2.557 2.252
8.76002 1.6461900473 1.646 0.947 3.8962 4.245 1 2.316 2.41 2.141
8.76002 1.6500000954 1.649 0.951 3.897 4.244 1 2.306 2.398 2.132
8.76002 1.6990203857 1.698 1.01 3.9057 4.233 1 2.169 2.249 2.019
8.76002 1.7000000477 1.699 1.011 3.9058 4.233 1 2.167 2.246 2.016
8.76002 1.7481145859 1.747 1.066 3.9135 4.22 1 2.038 2.107 1.908
8.76002 1.75 1.749 1.068 3.9138 4.219 1 2.033 2.102 1.903
8.76002 1.7999999523 1.799 1.125 3.921 4.204 1 1.903 1.961 1.792
8.76002 1.8164055347 1.815 1.143 3.9233 4.199 1 1.861 1.917 1.756
8.76002 1.8500000238 1.849 1.181 3.9277 4.187 1 1.776 1.825 1.682
8.76002 1.8645606041 1.863 1.197 3.9296 4.182 1 1.739 1.786 1.65
8.76002 1.9000000954 1.899 1.235 3.9339 4.169 1 1.652 1.694 1.572
8.76002 1.943244338 1.943 1.282 3.9389 4.151 1 1.546 1.582 1.477
8.76002 1.9500001669 1.95 1.29 3.9395 4.148 1 1.529 1.564 1.462
8.76002 2.0 2.0 1.344 3.9444 4.125 1 1.407 1.437 1.35
8.76002 2.0010144711 2.001 1.345 3.9445 4.125 1 1.405 1.435 1.348
8.76002 2.0499999523 2.05 1.397 3.9486 4.099 1 1.285 1.31 1.236
8.76002 2.0761971474 2.075 1.425 3.9506 4.084 1 1.221 1.244 1.176
8.76002 2.0999999046 2.099 1.45 3.9521 4.07 1 1.163 1.185 1.121
8.76002 2.1120660305 2.111 1.463 3.9529 4.063 1 1.133 1.155 1.093
8.76002 2.1500000954 2.149 1.503 3.9549 4.039 1 1.04 1.059 1.004
8.76002 2.1593868732 2.158 1.513 3.9554 4.033 1 1.017 1.035 0.981
8.76002 2.1997072697 2.198 1.556 3.9564 4.002 1 0.913 0.93 0.88
8.76002 2.2000000477 2.199 1.556 3.9564 4.002 1 0.912 0.93 0.88
8.76002 2.213518858 2.212 1.57 3.9566 3.991 1 0.877 0.894 0.845
8.76002 2.25 2.249 1.609 3.9565 3.959 1 0.78 0.797 0.749
8.76002 2.2545337677 2.253 1.613 3.9565 3.955 1 0.768 0.785 0.737
8.76002 2.2980070114 2.296 1.659 3.9555 3.914 1 0.65 0.667 0.618
8.76002 2.2999999523 2.299 1.661 3.9554 3.912 1 0.644 0.662 0.612
8.76002 2.3353674412 2.334 1.698 3.9533 3.873 1 0.544 0.563 0.509
8.76002 2.3726463318 2.371 1.737 3.9492 3.825 1 0.433 0.455 0.392
8.76002 2.4000000954 2.399 1.765 3.9453 3.786 1 0.349 0.375 0.303
8.76002 2.4041852951 2.403 1.769 3.9447 3.78 1 0.337 0.363 0.29
8.76002 2.4369111061 2.436 1.803 3.9389 3.73 1 0.236 0.267 0.18
8.76002 2.4662513733 2.466 1.832 3.9314 3.675 1 0.141 0.18 0.072
8.76002 2.4891135693 2.489 1.855 3.9242 3.628 1 0.068 0.114 -0.014
8.76002 2.5133271217 2.513 1.878 3.9156 3.575 1 -0.009 0.047 -0.109
8.76002 2.5316884518 2.531 1.896 3.9078 3.528 1 -0.069 -0.004 -0.186
8.76002 2.5491755009 2.549 1.916 3.9005 3.483 1 -0.129 -0.054 -0.263
8.76002 2.5626587868 2.562 1.934 3.8974 3.454 1 -0.18 -0.102 -0.322
8.76002 2.5705182552 2.57 1.956 3.9037 3.458 1 -0.227 -0.157 -0.352
8.76002 2.574313879 2.574 1.976 3.9132 3.477 1 -0.261 -0.203 -0.363
8.76002 2.575804472 2.576 1.992 3.9224 3.498 1 -0.284 -0.237 -0.366
8.76002 2.5766692162 2.576 2.01 3.9326 3.521 1 -0.305 -0.27 -0.367
8.76002 2.5771408081 2.577 2.028 3.9419 3.541 1 -0.323 -0.297 -0.368
8.76002 2.5774407387 2.577 2.048 3.9511 3.558 1 -0.343 -0.324 -0.373
8.76002 2.5776557922 2.577 2.069 3.9601 3.572 1 -0.364 -0.353 -0.382
8.76002 2.5778179169 2.578 2.082 3.9663 3.584 1 -0.372 -0.366 -0.382
8.76002 2.5778720379 2.578 2.066 3.963 3.587 2 -0.345 -0.336 -0.359
8.76002 2.5779407024 2.578 2.042 3.9563 3.585 2 -0.307 -0.293 -0.331
8.76002 2.5780081749 2.578 2.021 3.9477 3.571 2 -0.286 -0.265 -0.323
8.76002 2.5780940056 2.578 2.01 3.9363 3.536 2 -0.295 -0.263 -0.35
8.76002 2.5781919956 2.578 2.014 3.9248 3.487 2 -0.332 -0.289 -0.409
8.76002 2.578306675 2.578 2.023 3.9131 3.431 2 -0.379 -0.322 -0.48
8.76002 2.578435421 2.578 2.03 3.9013 3.376 2 -0.417 -0.346 -0.546
8.76002 2.5785758495 2.578 2.034 3.8895 3.325 2 -0.443 -0.355 -0.601
8.76002 2.5787258148 2.579 2.036 3.8776 3.276 2 -0.456 -0.349 -0.646
8.76002 2.5788836479 2.579 2.034 3.8657 3.23 2 -0.461 -0.335 -0.682
8.76002 2.5790462494 2.579 2.031 3.8538 3.185 2 -0.458 -0.314 -0.711
8.76002 2.5792117119 2.579 2.027 3.8418 3.142 2 -0.449 -0.285 -0.733
8.76002 2.5793764591 2.579 2.021 3.8298 3.1 2 -0.436 -0.251 -0.75
8.76002 2.579539299 2.579 2.014 3.8179 3.059 2 -0.417 -0.211 -0.761
8.76002 2.5797014236 2.58 2.005 3.806 3.02 2 -0.394 -0.165 -0.768
8.76002 2.5798716545 2.58 1.995 3.7941 2.983 2 -0.364 -0.111 -0.77
8.76002 2.5800585747 2.58 1.981 3.7822 2.949 2 -0.325 -0.046 -0.76
8.76002 2.5802915096 2.58 1.961 3.7698 2.919 2 -0.265 0.042 -0.732
8.76002 2.5804960728 2.58 1.94 3.7606 2.904 2 -0.202 0.126 -0.692
8.76002 2.5807144642 2.581 1.912 3.7517 2.897 2 -0.121 0.227 -0.632
8.76002 2.5809252262 2.581 1.881 3.7438 2.896 2 -0.032 0.333 -0.561
8.76002 2.5811140537 2.581 1.851 3.737 2.898 2 0.053 0.434 -0.49
8.76002 2.5813603401 2.581 1.814 3.7286 2.902 2 0.161 0.56 -0.401
8.76002 2.5816717148 2.582 1.78 3.7184 2.896 2 0.265 0.689 -0.318
8.76002 2.5817658901 2.582 1.775 3.7154 2.889 2 0.284 0.715 -0.306
8.76002 2.5820617676 2.582 1.79 3.707 2.84 3 0.263 0.715 -0.344
8.76002 2.5823571682 2.582 1.829 3.6999 2.773 3 0.185 0.654 -0.438
8.76002 2.582593441 2.582 1.866 3.6952 2.717 3 0.105 0.586 -0.527
8.76002 2.5828886032 2.583 1.91 3.6905 2.654 3 0.007 0.5 -0.635
8.76002 2.5831837654 2.583 1.952 3.6864 2.596 3 -0.086 0.418 -0.737
8.76002 2.5834782124 2.583 1.994 3.6827 2.539 3 -0.179 0.335 -0.838
8.76002 2.5837137699 2.584 2.028 3.6799 2.494 3 -0.254 0.267 -0.919
8.76002 2.5839493275 2.584 2.062 3.677 2.449 3 -0.33 0.2 -1.002
8.76002 2.5840079784 2.584 2.07 3.6763 2.437 3 -0.349 0.184 -1.023
8.76002 2.5840697289 2.584 2.079 3.6756 2.425 3 -0.369 0.166 -1.045
8.76002 2.5843787193 2.584 2.125 3.672 2.365 3 -0.472 0.075 -1.156
8.76002 2.5844407082 2.584 2.134 3.6713 2.353 3 -0.492 0.056 -1.179
8.76002 2.5846877098 2.585 2.171 3.6686 2.306 3 -0.574 -0.017 -1.267
8.76002 2.584934473 2.585 2.207 3.6659 2.259 3 -0.656 -0.09 -1.355
8.76002 2.5851807594 2.585 2.244 3.6632 2.211 3 -0.738 -0.163 -1.444
8.76002 2.5854218006 2.585 2.281 3.6606 2.164 3 -0.82 -0.236 -1.533
8.76002 2.5856595039 2.586 2.318 3.6579 2.116 3 -0.901 -0.308 -1.621
8.76002 2.58589077 2.586 2.355 3.6552 2.069 3 -0.981 -0.378 -1.708
8.76002 2.5861160755 2.586 2.391 3.6525 2.022 3 -1.061 -0.448 -1.794
8.76002 2.5863392353 2.586 2.427 3.6497 1.974 3 -1.141 -0.518 -1.88
8.76002 2.5865533352 2.586 2.463 3.6469 1.927 3 -1.217 -0.585 -1.963
8.76002 2.5867936611 2.587 2.504 3.6438 1.874 3 -1.304 -0.662 -2.057
8.76002 2.5870323181 2.587 2.545 3.6406 1.82 3 -1.391 -0.739 -2.151
8.76002 2.587240696 2.587 2.581 3.6377 1.773 3 -1.467 -0.805 -2.233
8.76002 2.5874783993 2.587 2.618 3.6347 1.724 3 -1.545 -0.874 -2.318
8.76002 2.5876083374 2.587 2.635 3.6333 1.701 3 -1.581 -0.905 -2.357
8.76002 2.5878915787 2.588 2.597 3.6365 1.752 4 -1.502 -0.836 -2.271
8.76002 2.5881934166 2.588 2.556 3.6399 1.806 4 -1.417 -0.763 -2.179
8.76002 2.5885403156 2.588 2.517 3.643 1.858 4 -1.334 -0.69 -2.089
8.76002 2.5889496803 2.589 2.476 3.6464 1.912 4 -1.248 -0.614 -1.995
8.76002 2.5894255638 2.589 2.431 3.6501 1.973 4 -1.151 -0.53 -1.889
8.76002 2.5898783207 2.59 2.384 3.6539 2.035 4 -1.049 -0.441 -1.779
8.76002 2.5902347565 2.59 2.344 3.657 2.088 4 -0.962 -0.366 -1.684
8.76002 2.5905799866 2.59 2.304 3.6602 2.14 4 -0.876 -0.291 -1.59
8.76002 2.5909259319 2.591 2.265 3.6633 2.192 4 -0.79 -0.215 -1.496
8.76002 2.5912854671 2.591 2.225 3.6664 2.244 4 -0.703 -0.138 -1.401
8.76002 2.5916671753 2.592 2.186 3.6696 2.296 4 -0.616 -0.062 -1.307
8.76002 2.5920777321 2.592 2.147 3.6726 2.346 4 -0.53 0.015 -1.213
8.76002 2.5925350189 2.592 2.109 3.6756 2.397 4 -0.444 0.091 -1.12
8.76002 2.5930521488 2.593 2.071 3.6786 2.447 4 -0.36 0.166 -1.028
8.76002 2.5936617851 2.594 2.034 3.6816 2.496 4 -0.276 0.24 -0.937
8.76002 2.5944929123 2.594 1.994 3.685 2.551 4 -0.185 0.322 -0.839
8.76002 2.5957269669 2.596 1.949 3.689 2.611 4 -0.087 0.41 -0.732
8.76002 2.5975902081 2.598 1.906 3.6935 2.672 4 0.008 0.493 -0.628
8.76002 2.5999999046 2.6 1.882 3.697 2.711 4 0.058 0.534 -0.571
8.76002 2.6012396812 2.601 1.87 3.6988 2.73 4 0.083 0.555 -0.541
8.76002 2.602230072 2.602 1.867 3.6997 2.737 4 0.09 0.56 -0.533
8.76002 2.6246824265 2.625 1.9 3.6992 2.706 5 0.008 0.479 -0.616
8.76002 2.6637763977 2.664 1.959 3.6989 2.652 5 -0.139 0.333 -0.763
8.76002 2.6966779232 2.697 2.012 3.6981 2.601 5 -0.269 0.204 -0.895
8.76002 2.726452589 2.727 2.061 3.6964 2.55 5 -0.387 0.091 -1.016
8.76002 2.7318279743 2.732 2.07 3.6959 2.54 5 -0.408 0.071 -1.038
8.76002 2.7494781017 2.75 2.102 3.6928 2.498 6 -0.48 0.006 -1.117
8.76002 2.7657911777 2.766 2.144 3.6873 2.437 6 -0.569 -0.067 -1.219
8.76002 2.7705125809 2.771 2.171 3.6835 2.395 6 -0.625 -0.112 -1.284
8.76002 2.7719326019 2.772 2.21 3.6786 2.337 6 -0.707 -0.179 -1.376
8.76002 2.7724142075 2.773 2.251 3.6742 2.278 6 -0.796 -0.254 -1.476
8.76002 2.7726426125 2.773 2.289 3.6704 2.225 6 -0.878 -0.325 -1.567
8.76002 2.7727348804 2.773 2.319 3.6676 2.184 6 -0.942 -0.38 -1.638
8.76002 2.7727446556 2.773 2.323 3.6672 2.179 6 -0.95 -0.387 -1.647
8.76002 2.7727935314 2.773 2.351 3.6648 2.141 7 -1.011 -0.44 -1.714
8.76002 2.7728512287 2.773 2.384 3.662 2.097 7 -1.083 -0.503 -1.793
8.76002 2.7729804516 2.773 2.409 3.6599 2.063 7 -1.138 -0.551 -1.853
8.76002 2.7732236385 2.774 2.402 3.6606 2.073 7 -1.122 -0.537 -1.836
8.76002 2.7749173641 2.775 2.371 3.6632 2.115 7 -1.054 -0.478 -1.761
8.76002 2.7763712406 2.777 2.407 3.66 2.066 7 -1.134 -0.547 -1.848
8.76002 2.777421236 2.778 2.456 3.6559 2.001 7 -1.238 -0.637 -1.963
8.76002 2.7783069611 2.779 2.502 3.6519 1.94 7 -1.337 -0.722 -2.071
8.76002 2.7790598869 2.779 2.546 3.6483 1.882 7 -1.43 -0.804 -2.172
8.76002 2.7797224522 2.78 2.589 3.6427 1.816 7 -1.512 -0.867 -2.267
8.76002 2.7803094387 2.78 2.632 3.637 1.75 7 -1.592 -0.929 -2.36
8.76002 2.7808287144 2.781 2.675 3.6334 1.692 7 -1.681 -1.006 -2.457
8.76002 2.7812824249 2.781 2.717 3.6296 1.635 7 -1.768 -1.081 -2.552
8.76002 2.7816820145 2.781 2.759 3.6263 1.58 7 -1.853 -1.155 -2.644
8.76002 2.7820432186 2.782 2.8 3.6229 1.526 7 -1.938 -1.23 -2.736
8.76002 2.7823741436 2.782 2.842 3.6195 1.47 7 -2.022 -1.301 -2.828
8.76002 2.7826807499 2.782 2.884 3.616 1.415 7 -2.105 -1.368 -2.921
8.76002 2.7829647064 2.782 2.926 3.6124 1.358 7 -2.188 -1.435 -3.014
8.76002 2.7832283974 2.782 2.968 3.6089 1.302 7 -2.27 -1.501 -3.107
8.76002 2.7834746838 2.782 3.011 3.6052 1.245 7 -2.352 -1.563 -3.2
8.76002 2.783706665 2.782 3.054 3.6015 1.186 7 -2.434 -1.627 -3.293
8.76002 2.7839281559 2.782 3.098 3.5975 1.126 7 -2.515 -1.685 -3.387
8.76002 2.7841422558 2.782 3.144 3.5933 1.064 7 -2.596 -1.741 -3.482
8.76002 2.7843549252 2.782 3.191 3.589 1.0 7 -2.679 -1.797 -3.579
8.76002 2.7845730782 2.781 3.24 3.5844 0.931 7 -2.76 -1.843 -3.678
8.76002 2.7848038673 2.781 3.292 3.5795 0.861 7 -2.842 -1.887 -3.779
8.76002 2.785027504 2.78 3.335 3.5752 0.8 7 -2.901 -1.903 -3.858
8.76002 2.7851188183 2.779 3.351 3.5735 0.777 7 -2.923 -1.908 -3.888
8.76002 2.7851865292 2.779 3.364 3.5722 0.759 7 -2.941 -1.912 -3.911
8.76002 2.7852497101 2.779 3.38 3.5706 0.737 7 -2.963 -1.918 -3.941
8.76002 2.7853119373 2.779 3.402 3.5684 0.705 7 -2.99 -1.917 -3.979
8.76002 2.7853720188 2.778 3.435 3.5649 0.658 7 -3.028 -1.908 -4.035
8.76002 2.7854380608 2.778 3.476 3.5605 0.6 7 -3.072 -1.894 -4.102
8.76002 2.78551054 2.777 3.52 3.5557 0.536 7 -3.108 -1.846 -4.165
8.76002 2.7855932713 2.776 3.562 3.551 0.475 7 -3.139 -1.793 -4.224
8.76002 2.785649538 2.775 3.585 3.5484 0.442 7 -3.151 -1.751 -4.251
8.76002 2.7856554985 2.775 3.585 3.5483 0.441 7 -3.151 -1.749 -4.252
8.76002 2.7856631279 2.775 3.589 3.5479 0.436 7 -3.153 -1.741 -4.256
8.76002 2.7856678963 2.775 3.593 3.5475 0.431 7 -3.155 -1.733 -4.26
8.76002 2.7856738567 2.775 3.597 3.547 0.424 7 -3.156 -1.723 -4.265
8.76002 2.7856805325 2.775 3.602 3.5464 0.417 7 -3.158 -1.712 -4.27
8.76002 2.7856891155 2.775 3.608 3.5458 0.409 7 -3.16 -1.699 -4.276
8.76002 2.7857012749 2.775 3.615 3.5449 0.398 7 -3.163 -1.681 -4.284
8.76002 2.7857205868 2.774 3.643 3.5417 0.357 7 -3.174 -1.618 -4.315
8.76002 2.7857401371 2.774 3.564 3.5507 0.472 7 -3.139 -1.787 -4.226
8.76002 2.7857403755 2.774 3.571 3.5498 0.462 7 -3.143 -1.775 -4.235
8.76002 2.7857406139 2.774 3.575 3.5494 0.456 7 -3.144 -1.765 -4.238
8.76002 2.7857408524 2.774 3.573 3.5495 0.458 7 -3.144 -1.769 -4.237
8.76002 2.7857410908 2.774 3.572 3.5497 0.46 7 -3.144 -1.773 -4.236
8.76002 2.7857413292 2.774 3.57 3.55 0.463 7 -3.143 -1.779 -4.234
8.76002 2.7857415676 2.774 3.573 3.5497 0.459 7 -3.145 -1.773 -4.237
8.76002 2.7857420444 2.774 3.577 3.5492 0.453 7 -3.146 -1.763 -4.242
8.76002 2.7857422829 2.774 3.577 3.5492 0.453 7 -3.147 -1.764 -4.242
8.76002 2.7857425213 2.774 3.578 3.5491 0.452 7 -3.147 -1.763 -4.243
8.76002 2.785743475 2.774 3.583 3.5485 0.444 7 -3.15 -1.751 -4.249
8.76002 2.7857446671 2.774 3.591 3.5477 0.433 7 -3.153 -1.736 -4.257
8.76002 2.785746336 2.774 3.6 3.5467 0.42 7 -3.156 -1.716 -4.267
8.76002 2.7857480049 2.774 3.608 3.5457 0.408 7 -3.16 -1.696 -4.276
8.76002 2.7857499123 2.774 3.617 3.5447 0.395 7 -3.163 -1.676 -4.286
8.76002 2.7857532501 2.774 3.628 3.5433 0.378 7 -3.167 -1.649 -4.298
8.76002 2.7857618332 2.774 3.652 3.5404 0.342 7 -3.175 -1.589 -4.323
8.76002 2.78576684 2.774 3.651 3.5405 0.344 7 -3.174 -1.59 -4.321
8.76002 2.7857708931 2.774 3.643 3.5414 0.356 7 -3.17 -1.607 -4.312
8.76002 2.7857763767 2.773 3.665 3.5388 0.323 7 -3.174 -1.544 -4.331
8.76002 2.7857837677 2.773 3.712 3.5332 0.253 7 -3.174 -1.397 -4.364
8.76002 2.7857928276 2.773 3.74 3.5298 0.212 7 -3.172 -1.305 -4.382
8.76002 2.7858059406 2.772 3.764 3.5268 0.176 7 -3.157 -1.196 -4.381
8.76002 2.78581357 2.772 3.776 3.5252 0.157 7 -3.148 -1.141 -4.38
8.76002 2.7858138084 2.772 3.772 3.5257 0.163 7 -3.149 -1.155 -4.379
8.76002 2.7858140469 2.772 3.77 3.5259 0.167 7 -3.149 -1.164 -4.378
8.76002 2.7858142853 2.772 3.775 3.5254 0.159 7 -3.148 -1.145 -4.38
8.76002 2.7858145237 2.772 3.777 3.5252 0.157 7 -3.147 -1.138 -4.38
8.76002 2.7858147621 2.772 3.778 3.525 0.154 7 -3.147 -1.132 -4.38
8.76002 2.785815239 2.772 3.761 3.5272 0.181 7 -3.158 -1.211 -4.381
8.76002 2.7858157158 2.772 3.768 3.5263 0.17 7 -3.154 -1.18 -4.381
8.76002 2.7858161926 2.772 3.833 3.5176 0.07 7 -3.084 -0.832 -4.352
8.76002 2.7858202457 2.771 3.692 3.5354 0.282 7 -3.171 -1.452 -4.348
8.76002 2.7858231068 2.771 3.652 3.5401 0.341 7 -3.168 -1.575 -4.318
8.76002 2.785825491 2.771 3.629 3.5427 0.374 7 -3.158 -1.626 -4.293
8.76002 2.7858285904 2.771 3.629 3.5428 0.375 7 -3.159 -1.629 -4.292
8.76002 2.7858319283 2.771 3.628 3.5429 0.377 7 -3.159 -1.632 -4.292
8.76002 2.785836935 2.771 3.649 3.5405 0.345 7 -3.169 -1.585 -4.317
8.76002 2.7858424187 2.771 3.655 3.5401 0.338 7 -3.175 -1.58 -4.325
8.76002 2.7858498096 2.771 3.612 3.5451 0.401 7 -3.16 -1.684 -4.28
8.76002 2.7858607769 2.77 3.649 3.5408 0.347 7 -3.172 -1.594 -4.318
8.76002 2.7858791351 2.77 3.738 3.53 0.214 7 -3.172 -1.309 -4.38
8.76002 2.7859067917 2.768 3.799 3.5225 0.124 7 -3.133 -1.04 -4.379
8.76002 2.7859084606 2.768 3.799 3.5225 0.124 8 -3.133 -1.04 -4.379
